Resource,Solar,Wind,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,Nuclear Old,Nuclear New,CCGT Old,CCGT New,Coal Old,Coal new,Solar,Wind,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,Nuclear Old,Nuclear New,CCGT Old,CCGT New,Coal Old,Coal new,Solar,Wind,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,Nuclear Old,Nuclear New,CCGT Old,CCGT New,Coal Old,Coal new,Solar,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,Nuclear New,CCGT New,Coal Old,Coal new,Solar,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,CCGT Old,Coal Old,Backup,Backup,Backup,Batteries,Batteries,Batteries,Batteries,Batteries
t10,0.0,0.0,0.0,9.731334263357247,3926.8052446445686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.930309514663673,5165.60434988429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.670027995454493,9146.952653659557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.130892155704382,1457.9960346059008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.443394926621409,249.67354824999993,0.0,0.0,0.0,0.0,0.0,0.0,86.29382331730798,13.757257079416059,65.6534775543073,26.417432801914515,20.087823254652843
t11,0.0,0.0,0.0,11.396157535357247,3927.3623528253843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.655644940663674,5165.677920957567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.837598946454493,9147.083035082736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.521913994704382,1458.457739825362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.374643438621408,249.7189424999999,0.0,0.0,0.0,0.0,0.0,0.0,189.06565277234247,26.134720683638484,118.08503506596368,64.5689888300044,41.79611825689123
t12,0.0,0.0,0.0,13.060980807357247,3927.9194610062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.380980366663675,5165.751492030844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.005169897454493,9147.213416505916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.912935833704383,1458.9194450448233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.305891950621408,249.7643367499999,0.0,0.0,0.0,0.0,0.0,0.0,329.64054926018116,48.91974253656219,178.7253954475482,108.0474137380566,64.55705506844484
t13,0.0,0.0,0.0,14.725804079357246,3928.4765691870157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.106315792663676,5165.825063104121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.172740848454495,9147.343797929096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.303957672704383,1459.3811502642845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.237140462621408,249.80973099999989,0.0,0.0,0.0,0.0,0.0,0.0,475.88971676851634,77.04119409962924,235.67416689684805,149.38656189577725,85.19786174047485
t14,0.0,0.0,0.0,16.390627351357246,3929.0336773678314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.831651218663676,5165.898634177398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.340311799454497,9147.474179352275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.694979511704384,1459.8428554837458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.168388974621408,249.85512524999987,0.0,0.0,0.0,0.0,0.0,0.0,630.1428573883635,122.76186144808307,264.83751440065066,199.64687760977793,103.57327334369651
t15,0.0,0.0,0.0,18.055450623357245,3929.590785548647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,5165.972205250675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9147.604560775455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1460.304560703207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,249.90051949999986,0.0,0.0,0.0,0.0,0.0,0.0,709.135570118865,179.3909042331777,279.7720040478019,225.38508083200477,110.26434258991449
t16,0.0,0.0,0.0,18.055450623357245,3930.147893729463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,5166.045776323952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9147.734942198635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1460.7662659226683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,249.84091374999986,0.0,0.0,0.0,0.0,0.0,0.0,749.5875741393307,210.44840086992866,287.41992515808545,238.56556121096338,111.27926241961708
t17,0.0,0.0,0.0,18.055450623357245,3930.7050019102785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,5166.119347397229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9147.865323621814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1461.2279711421295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,249.78130799999985,0.0,0.0,0.0,0.0,0.0,0.0,748.0259336097364,205.35850995084922,286.8211337431461,220.28945299654222,103.74810499264493
t18,0.0,0.0,0.0,18.055450623357245,3931.262110091094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,5166.192918470506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9147.995705044994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1461.6896763615907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,249.72170224999985,0.0,0.0,0.0,0.0,0.0,0.0,689.2840980358003,164.18913192346903,275.2216405601602,184.32675553113248,95.08458841500259
t19,0.0,0.0,0.0,18.055450623357245,3931.81921827191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,5166.266489543783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9148.126086468174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1462.151381581052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,249.66209649999985,0.0,0.0,0.0,0.0,0.0,0.0,626.5295037229575,118.39582860120706,258.5794227905562,147.99025063137935,86.36029247107476
t20,0.0,0.0,0.0,18.055450623357245,3932.3763264527256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,5166.34006061706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9148.256467891353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1462.6130868005132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,249.60249074999984,0.0,0.0,0.0,0.0,0.0,0.0,562.2694684315089,59.59434801148185,244.39735882674483,133.243035927982,77.86280057075815
t21,0.0,0.0,0.0,18.055450623357245,3932.9334346335413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,5166.413631690337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9148.386849314533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1463.0747920199744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,249.54288499999984,0.0,0.0,0.0,0.0,0.0,0.0,504.0610165072596,28.952051376603873,236.30351616597514,105.7611046624786,69.79019283164068
t22,0.0,0.0,0.0,18.055450623357245,3933.490542814357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,5166.487202763614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9148.517230737712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1463.5364972394357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,249.48327924999984,0.0,0.0,0.0,0.0,0.0,0.0,451.01112848356917,14.065449273008454,230.01058397269392,76.30910212567443,62.29924078895543
t23,0.0,0.0,0.0,18.055450623357245,3934.0476509951727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,5166.560773836891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9148.647612160892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1463.998202458897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,249.42367349999984,0.0,0.0,0.0,0.0,0.0,0.0,397.4762373130164,6.833258917585573,229.53139533275436,51.044300114808514,55.26426683661767
t24,0.0,0.0,0.0,18.055450623357245,3934.6047591759884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,5166.634344910168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9148.777993584072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1464.4599076783581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,249.36406774999983,0.0,0.0,0.0,0.0,0.0,0.0,346.81282376207287,3.3197252735017333,229.0532050023216,33.87727156366215,48.34055826557521
t25,0.0,0.0,0.0,18.055450623357245,3935.161867356804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,5166.707915983445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9148.908375007251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1464.9216128978194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,249.30446199999983,0.0,0.0,0.0,0.0,0.0,0.0,303.6071005487951,2.4845186881834325,228.5760109015845,29.143748572568864,41.34533339636886
t26,0.0,0.0,0.0,18.055450623357245,3935.71897553762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,5166.781487056722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9149.038756430431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1465.3833181172806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,249.24485624999983,0.0,0.0,0.0,0.0,0.0,0.0,265.5620388493668,1.207025751713238,228.0998109550649,24.380429178420137,34.448251820151654
t27,0.0,0.0,0.0,18.055450623357245,3936.2760837184355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,5166.855058129999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9149.16913785361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1465.8450233367419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,249.18525049999982,0.0,0.0,0.0,0.0,0.0,0.0,230.03565635752366,0.5863957362156671,227.62460309160846,19.773594708734006,27.646145601228284
t28,0.0,0.0,0.0,18.055450623357245,3936.8331918992512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,5166.928629203276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9149.29951927679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1466.306728556203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,249.12564474999982,0.0,0.0,0.0,0.0,0.0,0.0,197.63681835591825,0.5851740786273497,224.52088150337124,16.115365734718914,20.877769349673436
t29,0.0,0.0,0.0,18.055450623357245,3937.390300080067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,5167.002200276553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9149.42990069997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1466.7684337756643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,249.06603899999982,0.0,0.0,0.0,0.0,0.0,0.0,167.9090439812568,0.5839549661586008,217.6630000131692,11.6448985217346,13.979469140074915
t30,0.0,0.0,0.0,18.055450623357245,3937.9474082608826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,5167.07577134983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9149.56028212315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1467.2301389951256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,249.00643324999982,0.0,0.0,0.0,0.0,0.0,0.0,133.995412527195,0.2836962689580802,204.25619051177057,5.657309988719773,6.791488157284957
t31,0.0,0.0,0.0,18.055450623357245,3938.5045164416983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,5167.149342423107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9149.69066354633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1467.6918442145868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.203331292094635,248.9468274999998,0.0,0.0,0.0,0.0,0.0,0.0,74.13178299959738,0.1378249654252897,183.69451167013838,2.7484272403690384,3.2994322551431767
t32,0.0,0.0,0.0,18.055450623357245,3939.061624622514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.966690545352083,5167.222913496384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9149.821044969509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1468.153549434048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.203331292094635,248.8872217499998,0.0,0.0,0.0,0.0,0.0,0.0,36.01460980209194,0.06695795177091021,144.95390204593338,1.3352374734042063,1.602926038323713
t33,0.0,0.0,0.0,18.055450623357245,3939.6187328033297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.966690545352083,5167.296484569661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9149.951426392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1468.6152546535093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.203331292094635,248.8276159999998,0.0,0.0,0.0,0.0,0.0,0.0,52.38019992161546,0.06681845606037347,156.2908662244464,4.771701184216094,8.353801265475909
t34,0.0,0.0,0.0,18.055450623357245,3940.1758409841455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.966690545352083,5167.370055642938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9150.081807815868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1469.0769598729705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.203331292094635,248.7680102499998,0.0,0.0,0.0,0.0,0.0,0.0,107.2147372820321,22.50266171663585,173.7863153095978,22.455717116765232,25.650743861502526
t35,0.0,0.0,0.0,18.055450623357245,3940.732949164961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.966690545352083,5167.443626716215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9150.212189239048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1469.5386650924318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.203331292094635,248.7084044999998,0.0,0.0,0.0,0.0,0.0,0.0,227.464834041224,62.246811549565756,190.37352580780458,52.03382527478773,48.53019315396513
t36,0.0,0.0,0.0,18.055450623357245,3941.290057345777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.966690545352083,5167.517197789492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9150.342570662227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1470.000370311893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.203331292094635,248.6487987499998,0.0,0.0,0.0,0.0,0.0,0.0,397.9272561877401,111.61523356046612,211.816127458006,84.3081344352659,72.27337124780622
t37,0.0,0.0,0.0,18.055450623357245,3941.8471655265926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.966690545352083,5167.5907688627685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9150.472952085407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1470.4620755313542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.203331292094635,248.5891929999998,0.0,0.0,0.0,0.0,0.0,0.0,554.0363275726454,162.2669066753011,233.67809020134544,120.48682207156233,94.17093888670577
t38,0.0,0.0,0.0,18.055450623357245,3942.4042737074083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.966690545352083,5167.6643399360455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9150.603333508587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1470.9237807508155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.203331292094635,248.5295872499998,0.0,0.0,0.0,0.0,0.0,0.0,670.1615743707689,201.67923730896894,252.10846639236075,165.73843571604948,111.01247720103648
t39,0.0,0.0,0.0,18.055450623357245,3942.961381888224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.966690545352083,5167.7379110093225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9150.733714931766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1471.3854859702767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.203331292094635,248.4699814999998,0.0,0.0,0.0,0.0,0.0,0.0,729.629071915532,221.86220991668705,257.8229395286402,206.81624983089506,119.63699397040517
t40,0.0,0.0,0.0,18.055450623357245,3943.5184900690397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.966690545352083,5167.8114820825995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9150.864096354946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1471.847191189738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.203331292094635,248.4103757499998,0.0,0.0,0.0,0.0,0.0,0.0,749.084407208627,227.61553409151912,257.28580849056317,215.54580906429644,119.38775027284584
t41,0.0,0.0,0.0,18.055450623357245,3944.0755982498554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.966690545352083,5167.885053155876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9150.994477778126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1472.3088964091992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.203331292094635,248.35076999999978,0.0,0.0,0.0,0.0,0.0,0.0,747.5238149433038,223.8585125459949,243.9439033561812,194.75989547580525,111.58306348867978
t42,0.0,0.0,0.0,18.055450623357245,3944.632706430671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.966690545352083,5167.958624229153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9151.124859201305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1472.7706016286604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.203331292094635,248.29116424999978,0.0,0.0,0.0,0.0,0.0,0.0,696.6094738553012,185.1655707204051,212.7993168207663,157.6695169160381,102.69578104169328
