Line,1.0,2.0,3.0,4.0,5.0,6.0,7.0,Total
Sum,-62032.77734375,-11319.1728515625,88816.296875,-11293.263671875,56832.0390625,-18137.53125,-16044.892578125,26820.693
t1,0.0,0.0,22.64126980100499,0.0,20.20767715140548,0.0,-2.86,39.98894695241047
t2,0.0,0.0,23.279693139758518,0.0,21.19,0.0,-2.86,41.60969313975852
t3,0.0,0.6429096520089239,23.92,0.0,21.19,0.0,-2.86,42.892909652008925
t4,0.0,3.1162237834898963,23.92,0.0,21.19,0.0,-2.86,45.3662237834899
t5,0.0,2.3158643445427525,23.92,0.0,21.19,0.0,-2.86,44.56586434454276
t6,0.0,0.0,18.279213727177705,0.0,21.19,0.0,-0.5299825816985025,38.9392311454792
t7,0.0,0.5768990606221683,7.138768523308706,0.0,21.19,0.0,0.0,28.905667583930878
t8,0.0,23.94160758662664,0.0,-4.0,13.877802969438237,0.0,-2.86,30.959410556064874
t9,-0.10928434054838324,0.0,14.631520418494656,-4.0,2.54153030295669,0.0,-2.86,10.203766380902962
t10,0.0,0.0,23.92,0.0,16.143600714198215,0.0,-2.86,37.20360071419822
t11,0.0,0.0,23.92,0.0,21.19,0.0,-2.86,42.25
t12,0.0,0.0,23.92,0.0,21.19,0.0,-2.86,42.25
t13,0.0,0.0,21.913120163552378,0.0,18.720473046527204,0.0,-2.86,37.77359321007958
t14,-21.754009847024513,0.0,4.523600290307695,0.0,13.606505394556121,0.0,0.0,-3.623904162160697
t15,-5.548704424055913,-36.72,23.92,4.0,-1.0700914938617672,20.67670372441844,2.86,8.117907806500764
t16,-16.69241976948393,0.0,4.299590795881734,0.0,4.324802989487449,0.0,0.0,-8.068025984114747
t17,-5.457250854364129,0.0,9.459935702984652,0.0,0.0,0.0,-2.86,1.1426848486205228
t18,0.0,0.0,23.92,0.0,0.0,0.0,-2.86,21.060000000000002
t19,0.0,0.0,23.92,0.0,0.0,0.0,-2.86,21.060000000000002
t20,0.0,0.0,23.92,0.0,19.576560145070143,0.0,-2.86,40.63656014507015
t21,0.0,0.0,23.92,0.0,5.049363703625638,0.0,-2.86,26.10936370362564
t22,0.0,0.0,23.92,0.0,0.0,0.0,-2.86,21.060000000000002
t23,0.0,0.0,23.82704523151321,0.0,1.5593356574699855,0.0,-2.86,22.526380888983198
t24,0.0,0.0,22.490183588046886,0.0,8.778181353762673,0.0,-2.86,28.40836494180956
t25,0.0,0.0,19.778303850496684,0.0,21.19,0.0,-2.86,38.10830385049668
t26,0.0,0.0,20.783481912485748,0.0,20.69362301048,0.0,-2.86,38.61710492296575
t27,0.0,0.0,22.68813037371283,0.0,20.392846979175967,0.0,-2.86,40.220977352888795
t28,0.0,0.17398134473852359,23.92,0.0,21.19,0.0,-2.86,42.42398134473853
t29,0.0,0.7264756262651783,23.92,0.0,21.19,0.0,-2.86,42.976475626265184
t30,-6.100227656245617,0.0,23.92,0.0,15.28661672693982,0.0,-2.86,30.246389070694207
t31,-20.940887744763128,0.0,23.92,0.0,5.629603044472831,0.0,-1.2599394704476903,7.348775829262014
t32,0.0,0.0,2.120959810174694,-3.7265773706475547,18.927017287952513,0.0,-2.86,14.461399727479652
t33,0.0,0.0,23.92,-1.3503297399829173,21.19,-13.186112381937786,-2.86,27.713557878079303
t34,0.0,0.0,23.92,0.0,21.19,-9.928745012937071,-2.86,32.32125498706293
t35,0.0,0.0,23.92,0.0,21.19,0.0,-2.86,42.25
t36,0.0,0.0,23.92,0.0,21.19,0.0,-2.86,42.25
t37,0.0,0.0,23.92,0.0,21.19,0.0,-2.86,42.25
t38,-8.668133482716444,6.4031461317434655,23.92,0.0,21.19,0.0,-2.86,39.98501264902703
t39,-13.66766027544701,5.381601026865668,23.92,-0.2538221834766191,21.19,0.0,-2.86,33.71011856794205
