Line,1.0,2.0,3.0,4.0,5.0,6.0,7.0,Total
Sum,8468.3095703125,-48772.91015625,-9914.1513671875,-1138.8079833984375,-18813.17578125,7624.20751953125,3235.54248046875,-59310.984
t1,0.0,36.72,0.0,0.0,13.460597325225699,0.0,1.3108755141260875,51.491472839351786
t2,0.0,28.42794472998816,0.0,0.0,17.462010894928223,0.0,1.656837901714308,47.546793526630694
t3,0.0,29.420262789165534,0.0,0.0,17.86193179064813,0.0,1.7745717545959891,49.05676633440965
t4,0.0,22.223100626851387,7.878604285656167,0.0,20.413825543449192,0.0,2.801173455441038,53.31670391139779
t5,0.0,36.72,11.539675173249444,0.0,0.0,0.0,2.1651787509725824,50.42485392422202
t6,0.0,16.529236190258928,22.63517950925765,0.6110629571510148,0.0,0.0,1.7615537704002058,41.5370324270678
t7,0.0,16.958953636349896,14.484607908908375,0.0,0.6337610816305493,0.0,2.1308996162948386,34.20822224318366
t8,2.9435446556436022,18.75279717469778,3.4096386249209214,0.0,0.0,0.0,0.679264730698366,25.785245185960672
t9,8.328905049776612,19.294835618127415,0.0,-0.4582927673507452,0.0,3.6321392924925133,0.0,30.797587193045796
t10,0.0,0.0,-9.4731719394249,0.0,-7.850788981445217,0.0,0.0,-17.323960920870118
t11,3.1201843192549656,4.30658576435923,-23.92,0.2620362450410534,-21.19,14.512614010735028,2.86,-20.048579660609725
t12,39.38,-22.027876069167768,-16.187869745163386,4.0,-8.352301601080864,23.78,2.86,23.451952584587985
t13,23.882279565757052,-15.25761838841741,-9.153079294421055,-1.1988933583638888,-21.19,23.78,2.86,3.7226885245546986
t14,-7.805106841971204,2.22348029039241,-23.92,4.0,-21.19,2.1716580454585968,2.2448626015259636,-42.27510590459423
t15,-13.13338747028235,-4.409828447833752,-23.92,0.6105642821540411,-21.19,1.5688944855263056,2.86,-57.61375715043575
t16,0.0,-4.135613027935888,-15.006133362147132,1.8437674827810768,0.0,0.0,0.41104321895333157,-16.886935688348615
t17,0.0,-2.7285456224023736,-9.977869227428059,0.59518030091203,-1.4608647100931362,0.0,2.86,-10.712099259011538
t18,3.866828816062455,3.628088671858684,0.0,0.0,0.0,0.0,0.5153191024539044,8.010236590375044
t19,3.2846765557329034,4.908573225678653,0.0,0.0,0.0,0.0,0.5070398346977665,8.700289616109321
t20,3.0885434220246375,8.49019523074293,0.0,0.0,0.0,0.0,0.4730420943832759,12.051780747150843
t21,0.0,14.722639612283599,-0.18508326382695903,0.0,0.0,0.42135312555170346,1.6975121475227584,16.656421621531102
t22,0.0,14.498070014632619,0.0,0.0,0.2750089709435722,0.0,1.9388930688412518,16.711972054417444
t23,0.0,19.406183271500907,1.1853314172420728,2.71505864414353,0.0,0.0,0.0,23.306573332886508
t24,0.0,15.011730481344307,0.0,0.0,14.92337776178547,0.0,2.8073798149860023,32.742488058115775
t25,0.0,20.941539681619307,0.0,0.12020733677002296,21.19,0.0,2.86,45.11174701838933
t26,0.0,23.22744607952446,0.0,2.943469251254566,18.997879506129475,0.0,0.0,45.1687948369085
t27,0.0,25.824565256202902,0.0,2.8870896235733223,18.616090902721442,0.0,0.0,47.32774578249767
t28,0.0,36.72,0.0,2.878577856479758,10.501389940149133,0.0,0.0,50.09996779662889
t29,0.0,25.081902308518423,1.5019819131573544,0.1623090122017193,21.19,0.0,2.86,50.7961932338775
t30,0.0,16.847516702111065,23.92,3.3175880574072667,0.09700490698015643,0.0,0.0,44.182109666498484
t31,0.0,15.882627932991452,14.741185235315868,3.139492506629417,0.7274103282999599,0.0,0.0,34.4907160032367
t32,0.0,9.16516498895872,10.492080668288684,0.0,0.0,0.0,1.3750644865316888,21.032310143779092
t33,2.1215838947755254,16.048263095321786,3.0473319768072695,-0.25034597854687207,0.0,0.0,0.0,20.966832988357712
