Resource,Solar,Wind,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,Nuclear Old,Nuclear New,CCGT Old,CCGT New,Coal Old,Coal new,Solar,Wind,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,Nuclear Old,Nuclear New,CCGT Old,CCGT New,Coal Old,Coal new,Solar,Wind,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,Nuclear Old,Nuclear New,CCGT Old,CCGT New,Coal Old,Coal new,Solar,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,Nuclear New,CCGT New,Coal Old,Coal new,Solar,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,CCGT Old,Coal Old,Backup,Backup,Backup,Batteries,Batteries,Batteries,Batteries,Batteries
Zone,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,1,3,5,1,2,3,4,5
t20,0.0,0.0,0.0,13.060980807357247,3927.613398461867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.633176846224515,5166.34006061706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9148.256467891353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.912935833704383,1462.6130868005132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.305891950621408,249.49749074999986,0.0,0.0,0.0,0.0,0.0,0.0,12.473477547087425,11.103482320097022,8.36046767679479,8.763439169955497,3.096940728038824
t21,0.0,0.0,0.0,11.396157535357247,3928.1705066426825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.907841420224514,5166.413631690337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9148.386849314533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.521913994704382,1463.0747920199744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.374643438621408,249.43788499999985,0.0,0.0,0.0,0.0,0.0,0.0,6.059849211180425,5.394279848966977,4.940189974918849,4.257443021868635,1.5045518586964322
t22,0.0,0.0,0.0,11.396157535357247,3928.7276148234982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.907841420224514,5166.487202763614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9148.517230737712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.676025628777445,1463.5364972394357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.443394926621409,249.37827924999985,0.0,0.0,0.0,0.0,0.0,0.0,2.94398834035009,5.120548926634747,3.959914831840101,2.068345626977175,0.7309394961977169
t23,0.0,0.0,0.0,11.396157535357247,3929.284723004314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.907841420224514,5166.560773836891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9148.647612160892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.676025628777445,1463.998202458897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.443394926621409,249.31867349999985,0.0,0.0,0.0,0.0,0.0,0.0,1.4302447216222034,5.109881118077775,3.9516650105937394,1.004841077299473,0.35510410891697314
t24,0.0,0.0,0.0,11.396157535357247,3929.8418311851296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.907841420224514,5166.634344910168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9148.777993584072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.676025628777445,1464.4599076783581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.443394926621409,249.25906774999984,0.0,0.0,0.0,0.0,0.0,0.0,1.0217757314214682,5.099235534118407,3.943432376472224,0.48817063137751293,0.17251623263713767
t25,0.0,0.0,0.0,11.396157535357247,3930.3989393659454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.907841420224514,5166.707915983445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9148.908375007251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.676025628777445,1464.9216128978194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.443394926621409,249.19946199999984,0.0,0.0,0.0,0.0,0.0,0.0,1.0196470323215987,5.088612128455405,3.9352168936690513,0.23716244361743571,0.08381161967987708
t26,0.0,0.0,0.0,11.396157535357247,3930.956047546761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.907841420224514,5166.781487056722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9149.038756430431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.676025628777445,1465.3833181172806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.443394926621409,249.13985624999984,0.0,0.0,0.0,0.0,0.0,0.0,1.017522768010811,5.078010854883994,3.927018526452313,0.11521796078530809,0.040717255912602245
t27,0.0,0.0,0.0,11.396157535357247,3931.5131557275768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.907841420224514,5166.855058129999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9149.16913785361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.676025628777445,1465.8450233367419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.443394926621409,249.08025049999983,0.0,0.0,0.0,0.0,0.0,0.0,1.0154029292499627,5.067431667295656,3.918837239164544,0.055975045142218405,0.01978120617862726
t28,0.0,0.0,0.0,11.396157535357247,3932.0702639083925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.907841420224514,5166.928629203276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9149.29951927679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.676025628777445,1466.306728556203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.443394926621409,249.02064474999983,0.0,0.0,0.0,0.0,0.0,0.0,1.0132875068191596,5.056874519677934,3.910672996222564,0.02719372619787692,0.009610080765787872
t29,0.0,0.0,0.0,11.396157535357247,3932.627372089208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.907841420224514,5167.002200276553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9149.42990069997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.676025628777445,1466.7684337756643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.443394926621409,248.96103899999983,0.0,0.0,0.0,0.0,0.0,0.0,1.0111764915177155,5.04633936611423,3.9025257621173246,0.02713707261069592,0.004668757379656158
