Resource,Solar,Wind,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,Nuclear Old,Nuclear New,CCGT Old,CCGT New,Coal Old,Coal new,Solar,Wind,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,Nuclear Old,Nuclear New,CCGT Old,CCGT New,Coal Old,Coal new,Solar,Wind,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,Nuclear Old,Nuclear New,CCGT Old,CCGT New,Coal Old,Coal new,Solar,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,Nuclear New,CCGT New,Coal Old,Coal new,Solar,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,CCGT Old,Coal Old,Backup,Backup,Backup,Batteries,Batteries,Batteries,Batteries,Batteries
t10,0.0,0.0,0.0,9.731334263357247,3927.5745404171976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.930309514663673,5165.60434988429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.670027995454493,9146.952653659557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.130892155704382,1457.9960346059008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.443394926621409,249.67354824999993,0.0,0.0,0.0,0.0,0.0,0.0,0.24873799081585463,0.9882393262466764,19.554006765063626,3.945176401551489,4.184355189555615
t11,0.0,0.0,0.0,11.396157535357247,3928.1316485980133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.655644940663674,5165.677920957567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.837598946454493,9147.083035082736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.521913994704382,1458.457739825362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.374643438621408,249.7189424999999,0.0,0.0,0.0,0.0,0.0,0.0,8.81995820412405,8.864253009115405,43.0044682008358,18.263211538512735,14.383321294609292
t12,0.0,0.0,0.0,13.060980807357247,3928.688756778829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.380980366663675,5165.751492030844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.005169897454493,9147.213416505916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.912935833704383,1458.9194450448233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.305891950621408,249.7643367499999,0.0,0.0,0.0,0.0,0.0,0.0,33.819988261273956,18.3952387294215,56.65785112875133,27.769199330781305,26.305430706826446
t13,0.0,0.0,0.0,14.725804079357246,3929.2458649596447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.106315792663676,5165.825063104121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.172740848454495,9147.343797929096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.303957672704383,1459.3811502642845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.237140462621408,249.80973099999989,0.0,0.0,0.0,0.0,0.0,0.0,58.767934930804806,27.906368232653953,69.20289789570022,42.03760109458133,34.665752485887694
t14,0.0,0.0,0.0,16.390627351357246,3929.8029731404604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.831651218663676,5165.898634177398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.340311799454497,9147.474179352275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.694979511704384,1459.8428554837458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.168388974621408,249.85512524999987,0.0,0.0,0.0,0.0,0.0,0.0,78.81407597116234,32.88674766589705,81.1838217771889,42.20381908558471,41.0269163223376
t15,0.0,0.0,0.0,18.055450623357245,3930.360081321276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,5165.972205250675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,9147.604560775455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,1460.304560703207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,249.90051949999986,0.0,0.0,0.0,0.0,0.0,0.0,89.07966313647374,35.4371896230474,87.31922799720769,42.482138221466606,44.284455102716144
t16,0.0,0.0,0.0,18.175003848677715,3930.917189502092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.752696691332485,5166.045776323952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.66353897094431,9147.734942198635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.185892522422497,1460.7662659226683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.166511709884,249.84091374999986,0.0,0.0,0.0,0.0,0.0,0.0,94.33664898908484,36.74326564877646,90.46115677139898,49.6529869228943,45.497805613205465
t17,0.0,0.0,0.0,18.175003848677715,3931.4742976829075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.027361265332484,5166.119347397229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.66353897094431,9147.865323621814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.794870683422497,1461.2279711421295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.850062885405407,249.78130799999985,0.0,0.0,0.0,0.0,0.0,0.0,92.65666865871769,28.256028407564216,90.27269605827895,48.51832464448282,40.74881402222644
t18,0.0,0.0,0.0,16.510180576677715,3932.031405863723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.302025839332483,5166.192918470506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.66353897094431,9147.995705044994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403848844422496,1461.6896763615907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.918814373405407,249.72170224999985,0.0,0.0,0.0,0.0,0.0,0.0,70.49852012706737,18.647708780013467,67.25940053767052,34.090990564496835,35.422883401644704
t19,0.0,0.0,0.0,14.845357304677716,3932.588514044539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.576690413332482,5166.266489543783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.66353897094431,9148.126086468174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.012827005422496,1462.151381581052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9875658614054075,249.66209649999985,0.0,0.0,0.0,0.0,0.0,0.0,45.33324326650031,9.059406481817339,43.62807786562211,19.69371342570171,27.282032107397647
t20,0.0,0.0,0.0,13.180534032677716,3933.1456222253546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85135498733248,5166.34006061706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.221134475580822,9148.256467891353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.621805166422496,1462.6130868005132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.056317349405408,249.60249074999984,0.0,0.0,0.0,0.0,0.0,0.0,22.023739363117542,4.401229489960683,21.195338047571287,9.567575146340655,18.460333855228846
t21,0.0,0.0,0.0,11.515710760677717,3929.1717304061704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.12601956133248,5166.413631690337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.053563524580824,9148.386849314533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.230783327422495,1463.0747920199744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.125068837405408,249.54288499999984,0.0,0.0,0.0,0.0,0.0,0.0,10.699545423721418,2.1381997884936217,10.297092536016018,4.648107352949043,9.689705781233128
t22,0.0,0.0,0.0,9.850887488677717,3926.1417235823315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.40068413533248,5166.487202763614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.885992573580822,9148.517230737712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.839761488422495,1463.5364972394357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.193820325405408,249.48327924999984,0.0,0.0,0.0,0.0,0.0,0.0,5.198039732798243,1.0387775383998459,5.002520575859644,2.258137682127562,4.7074407047525195
t23,0.0,0.0,0.0,8.186064216677718,3926.698831763147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.40068413533248,5166.560773836891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.718421622580822,9148.647612160892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.701809939426521,1463.998202458897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.262571813405408,249.42367349999984,0.0,0.0,0.0,0.0,0.0,0.0,2.525305140893694,0.5046576003284747,2.4303182693919543,1.0970456153963837,2.2869629366538704
t24,0.0,0.0,0.0,8.186064216677718,3927.255939943963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.40068413533248,5166.634344910168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.718421622580822,9148.777993584072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.701809939426521,1464.4599076783581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.262571813405408,249.36406774999983,0.0,0.0,0.0,0.0,0.0,0.0,2.5200440893586005,0.5036062304960096,2.4252551071408273,1.094760104063323,2.2821984312981627
t25,0.0,0.0,0.0,8.186064216677718,3927.8130481247786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.40068413533248,5166.707915983445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.718421622580822,9148.908375007251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.701809939426521,1464.9216128978194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.262571813405408,249.30446199999983,0.0,0.0,0.0,0.0,0.0,0.0,2.5147939983457848,0.5025570510170116,2.4202024931427024,1.0924793542114446,2.277443851993691
t26,0.0,0.0,0.0,8.186064216677718,3928.3701563055943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.40068413533248,5166.781487056722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.718421622580822,9149.038756430431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.701809939426521,1465.3833181172806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.262571813405408,249.24485624999983,0.0,0.0,0.0,0.0,0.0,0.0,2.509554845020829,0.5015100573282453,5.8813074997562005,1.0902033559209972,2.2726991780611856
t27,0.0,0.0,0.0,8.186064216677718,3928.92726448641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.40068413533248,5166.855058129999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.718421622580822,9149.16913785361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.701809939426521,1465.8450233367419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.262571813405408,249.18525049999982,0.0,0.0,0.0,0.0,0.0,0.0,2.504326606596887,0.6739140133814399,12.140395923450269,1.0879320992928962,2.267964388864458
t28,0.0,0.0,0.0,8.186064216677718,3929.4843726672257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.40068413533248,5166.928629203276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.718421622580822,9149.29951927679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.701809939426521,1466.306728556203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.262571813405408,249.12564474999982,0.0,0.0,0.0,0.0,0.0,0.0,2.499109260334586,6.309863581305621,14.868766887353672,1.08566557444868,2.263239463810312
t29,0.0,0.0,0.0,8.186064216677718,3930.0414808480414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.40068413533248,5167.002200276553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.718421622580822,9149.42990069997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.701809939426521,1466.7684337756643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.262571813405408,249.06603899999982,0.0,0.0,0.0,0.0,0.0,0.0,2.7858757724301526,13.14979708108385,14.837790294627942,1.0834037715304672,2.2585243823484538
t30,0.0,0.0,0.0,8.186064216677718,3930.598589028857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.40068413533248,5167.07577134983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.718421622580822,9149.56028212315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.701809939426521,1467.2301389951256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.262571813405408,249.00643324999982,0.0,0.0,0.0,0.0,0.0,0.0,5.801883131796776,13.122401674881525,15.38426186147251,1.0811466807009134,2.2538191239714025
t31,0.0,0.0,0.0,8.186064216677718,3931.155697209673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.40068413533248,5167.149342423107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.718421622580822,9149.69066354633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.701809939426521,1467.6918442145868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.262571813405408,248.9468274999998,0.0,0.0,0.0,0.0,0.0,0.0,2.81866358333962,13.09506334243299,10.775371626695668,0.5252413238796882,1.0949475788915477
t32,0.0,0.0,0.0,8.186064216677718,3931.7128053904885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.40068413533248,5167.222913496384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.718421622580822,9149.821044969509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.701809939426521,1468.153549434048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.262571813405408,248.8872217499998,0.0,0.0,0.0,0.0,0.0,0.0,1.3693596054190957,6.361827242357896,5.234877523586406,0.25517208093543237,0.5319460589223728
t33,0.0,0.0,0.0,9.153989118800022,3932.269913571304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.12601956133248,5167.296484569661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.50861049732258,9149.951426392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.092831778426522,1468.6152546535093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.193820325405408,248.8276159999998,0.0,0.0,0.0,0.0,0.0,0.0,1.3665067733642593,6.348573437723593,5.2239715304905605,0.25464047251854094,0.5308378381435999
t34,0.0,0.0,0.0,10.818812390800021,3932.82702175212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85135498733248,5167.370055642938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.67618144832258,9150.081807815868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.483853617426522,1469.0769598729705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.125068837405408,248.7680102499998,0.0,0.0,0.0,0.0,0.0,0.0,12.452419627936397,10.818395498341426,15.121881303228797,0.2541099716190075,7.729243671637569
t35,0.0,0.0,0.0,12.48363566280002,3933.3841299329356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.576690413332482,5167.443626716215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.67618144832258,9150.212189239048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.806973190221782,1469.5386650924318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.056317349405408,248.7084044999998,0.0,0.0,0.0,0.0,0.0,0.0,37.44488205833085,20.345310089113013,22.36252009159435,14.332954184832575,17.929350370931996
t36,0.0,0.0,0.0,14.14845893480002,3933.9412381137513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.94188536041648,5167.517197789492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.96663595575658,9150.342570662227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.993370116647782,1470.000370311893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9875658614054075,248.6487987499998,0.0,0.0,0.0,0.0,0.0,0.0,62.385276866992804,29.014745504571206,45.807130458872436,27.935764332148686,26.872237118924314
t37,0.0,0.0,0.0,15.81328220680002,3934.498346294567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.30708030750048,5167.5907688627685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25709046319058,9150.472952085407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.179767043073781,1470.4620755313542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.918814373405407,248.5891929999998,0.0,0.0,0.0,0.0,0.0,0.0,80.6665092588417,33.45434536332968,69.20289789570022,42.20381908558472,35.20970574302128
t38,0.0,0.0,0.0,17.47810547880002,3935.0554544753827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.67227525458448,5167.6643399360455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.54754497062458,9150.603333508587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36616396949978,1470.9237807508155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.850062885405407,248.5295872499998,0.0,0.0,0.0,0.0,0.0,0.0,90.02829037322284,35.72785522427679,81.1838217771889,49.51046027183376,39.584512551387405
t39,0.0,0.0,0.0,17.701191797248022,3935.6125626561984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.67227525458448,5167.7379110093225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.54754497062458,9150.733714931766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36616396949978,1471.3854859702767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.974850186013407,248.4699814999998,0.0,0.0,0.0,0.0,0.0,0.0,94.82243902551282,36.892114899082074,87.31922799720768,53.2521760380796,43.11550248752103
t40,0.0,0.0,0.0,17.701191797248022,3936.169670837014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.67227525458448,5167.8114820825995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.54754497062458,9150.864096354946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36616396949978,1471.847191189738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.974850186013407,248.4103757499998,0.0,0.0,0.0,0.0,0.0,0.0,96.85688402603998,36.815256338673024,87.13731296798657,53.22847011939082,43.02567853837719
t41,0.0,0.0,0.0,16.036368525248022,3936.72677901783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.94693982858448,5167.885053155876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.379974019624576,9144.386377778126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.97514213049978,1472.3088964091992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.043601674013408,248.35076999999978,0.0,0.0,0.0,0.0,0.0,0.0,92.91259077801338,27.189104989118874,80.671564821745,52.24092684725696,38.58641683340926
t42,0.0,0.0,0.0,14.371545253248023,3937.2838871986455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22160440258448,5167.958624229153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.212403068624576,9137.908659201306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58412029149978,1472.7706016286604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.112353162013408,248.29116424999978,0.0,0.0,0.0,0.0,0.0,0.0,72.73559877210928,17.583008118334245,59.084087354633006,37.80583734725606,32.957038072861366
