Line,1.0,2.0,3.0,4.0,5.0,6.0,7.0,Total
Sum,2325.97216796875,4111.02197265625,2807.41015625,492.3979797363281,2292.4462890625,1762.1951904296875,341.9284362792969,14133.373
t1,0.0,0.6693094573725115,0.10983957439617716,0.04460442828949767,0.3447036132568274,0.0,0.08579999999999999,1.2542570733150136
t2,0.0,0.6300903376710009,0.1490384124865083,0.03936855311183268,0.3331028535613959,0.0,0.08579999999999999,1.2374001568307378
t3,0.0,0.478682095865176,0.28001495001712856,0.036868265548380914,0.31886998889134527,0.0,0.08579999999999999,1.200235300322031
t4,0.0,0.36989218107748323,0.3479561490573555,0.04017344022858394,0.3376846661502284,0.0,0.08579999999999999,1.1815064365136512
t5,0.0,0.43359382740930946,0.4750953176479669,0.12,0.2827131750647407,0.0,0.010032126187974819,1.3214344463099919
t6,0.0,0.4834268170440031,0.2917597053644138,0.12,0.1775162791926481,0.0,0.015563584299649932,1.088266385900715
t7,0.0,0.45394923861625974,0.3532318332328964,0.0,0.022388282065895222,0.0,0.0680060020724183,0.8975753559874697
t8,0.20532386986618364,0.3828871947413124,0.04043858065859846,0.04270610006276401,0.0,0.0,0.0,0.6713557453288586
t9,0.3996737233618974,0.32722882463179476,0.0,0.11120649407258448,0.0,0.2405710374047868,0.0,1.0786800794710634
t10,0.043374123492235184,0.0,0.28948922941169164,0.09725524570877586,0.29012207712837385,0.0,0.0,0.7202406757410765
t11,0.0,0.0,0.7176,0.0,0.28209364188868596,0.06829090365796765,0.0,1.0679845455466537
t12,2.3628,2.2032,1.4352,0.24,1.2714,1.4268,0.17159999999999997,9.110999999999999
t13,2.3628,2.2032,1.4352,0.24,1.2714,1.4268,0.17159999999999997,9.110999999999999
t14,2.3628,2.2032,1.4352,0.24,1.2714,1.4268,0.17159999999999997,9.110999999999999
t15,2.3628,2.2032,1.4352,0.24,1.2714,1.4268,0.17159999999999997,9.110999999999999
t16,0.0,0.07897788515477236,0.6300074035977558,0.05510019571125897,0.0,0.0,0.03944236224720868,0.8035278467109958
t17,0.0,0.0,0.35630785971108453,0.0,0.1397138715782606,0.0,0.0,0.4960217312893451
t18,0.0,0.027359562416041202,0.1705157790280029,0.0,0.20840704384948933,0.0,0.0,0.40628238529353344
t19,0.0,0.0717788001193976,0.04711445730956286,0.07703087811589947,0.1958247074948094,0.0,0.0,0.39174884303966934
t20,0.0,0.0,0.11981693061261431,0.1024472390621066,0.11020405676011977,0.0,0.0,0.33246822643484064
t21,0.02541294496629806,0.0,0.0,0.11294788491091326,0.004381093762542593,0.0,0.0,0.1427419236397539
t22,0.04931218471441271,0.116734879190204,0.12398242359720661,0.023072907339093993,0.0,0.0,0.0,0.31310239484091734
t23,0.01599089484095897,0.3809914016425735,0.03193200579764846,0.0,0.0,0.0,0.037220433384547294,0.46613473566572816
t24,0.0,0.5552981644279322,0.12301706145684525,0.11377273377266263,0.0,0.0,0.014872246567596429,0.8069602062250365
t25,0.0,0.3492829945610208,0.40484353767359027,0.12,0.2900816368048525,0.0,0.011128142654979883,1.1753363116944435
t26,0.0,0.12333778228888123,0.5704016377213925,0.04291348139609663,0.3532823261502285,0.0,0.08579999999999999,1.1757352275565989
t27,0.0,0.05045347451608136,0.7176,0.04058444638086821,0.3400243152872842,0.0,0.08579999999999999,1.2344622361842337
t28,0.0,0.0,0.7176,0.07217774736028679,0.3036694185577648,0.0,0.0536415655383479,1.1470887314563996
