Resource,Solar,Wind,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,Nuclear Old,Nuclear New,CCGT Old,CCGT New,Coal Old,Coal new,Solar,Wind,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,Nuclear Old,Nuclear New,CCGT Old,CCGT New,Coal Old,Coal new,Solar,Wind,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,Nuclear Old,Nuclear New,CCGT Old,CCGT New,Coal Old,Coal new,Solar,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,Nuclear New,CCGT New,Coal Old,Coal new,Solar,Biomass,Pumped Hydro Storage,Hydro Reservoir,Hydro Run of River,CCGT Old,Coal Old,Backup,Backup,Backup,Batteries,Batteries,Batteries,Batteries,Batteries
Zone,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,1,3,5,1,2,3,4,5
t2634,0.0,0.0,0.0,18.055450623357245,2046.3138326442104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,2014.0966626010913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,1908.746131686626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,700.96255024233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,151.32901824999837,0.0,0.0,0.0,0.0,0.0,0.0,721.327033757269,43.728579786665556,78.11691650547657,89.47519566724371,88.65873498241012
t2635,0.0,0.0,0.0,18.055450623357245,2042.1848777158752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,2009.4851585056035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,1902.2748078390082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,699.1883738501862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,151.2602059999984,0.0,0.0,0.0,0.0,0.0,0.0,672.880101267092,39.54002843119854,67.34235081104158,70.10203071651411,76.68515540020265
t2636,0.0,0.0,0.0,18.055450623357245,2038.05592278754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,2004.8736544101157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,1895.8034839913903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,697.4141974580423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.099637486621408,151.1913937499984,0.0,0.0,0.0,0.0,0.0,0.0,609.8271363337003,28.70373217075894,57.51384969531042,49.85152364468197,68.85492366022527
t2637,0.0,0.0,0.0,18.055450623357245,2033.926967859205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556986644663677,2000.262150314628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.507882750454495,1889.3321601437724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086001350704384,695.6400210658984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.187697819392,151.12258149999843,0.0,0.0,0.0,0.0,0.0,0.0,544.9671767377595,28.643932738304436,49.165761767737344,29.46438801845878,57.56243512151957
t2638,0.0,0.0,0.0,16.425146401552,2029.7980129308698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.888159312916006,1995.65064621914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.385255002566005,1882.8608362961545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.723821463574001,693.8658446737545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.256449307392,151.05376924999845,0.0,0.0,0.0,0.0,0.0,0.0,478.48379864936425,26.851985866672663,49.06333311377648,20.5524652671507,49.8172968813924
t2639,0.0,0.0,0.0,14.760323129551997,2025.6690580025347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.162823886916005,1991.0391421236523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.217684051566003,1876.3895124485366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.332799624574001,692.0916682816106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.325200795391999,150.98495699999847,0.0,0.0,0.0,0.0,0.0,0.0,418.5903980270637,23.60806106026457,47.75365505894308,9.984772888458494,39.40831202403306
t2640,0.0,0.0,0.0,13.095499857551998,2021.5401030741996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.437488460916004,1986.4276380281644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.050113100566,1869.9181886009187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.941777785574,690.3174918894667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.393952283391999,150.9161447499985,0.0,0.0,0.0,0.0,0.0,0.0,359.7154741382333,23.558877607591707,40.716714680553046,6.233980694792203,29.459606406650366
t2641,0.0,0.0,0.0,11.430676585551998,2017.4111481458644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.712153034916003,1981.8161339326766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.882542149566001,1863.4468647533008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.550755946574,688.5433154973229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4627037713919995,150.84733249999852,0.0,0.0,0.0,0.0,0.0,0.0,306.43905139412965,23.50979662042885,40.63188820520747,6.22099323708938,21.627394667716665
t2642,0.0,0.0,0.0,9.765853313551998,2013.2821932175293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.986817608916002,1977.2046298371888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.714971198566001,1856.975540905683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.159734107574,686.769139105179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.531455259392,150.77852024999854,0.0,0.0,0.0,0.0,0.0,0.0,253.02905817540335,23.460817885306223,40.54723845165725,6.208032836585775,13.82572469990504
t2643,0.0,0.0,0.0,8.101030041551999,2009.1532382891942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.261482182916001,1972.593125741701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.547400247566001,1850.504217058065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.768712268573999,684.9949627130351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600206747392,150.70970799999856,0.0,0.0,0.0,0.0,0.0,0.0,201.47475126540328,23.411941189198775,40.46276505173204,6.1950994369122325,6.716796226268145
t2644,0.0,0.0,0.0,6.436206769551999,2005.024283360859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.536146756916,1967.9816216462132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.379829296566001,1844.0328932104471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.377690429574,683.2207863208912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.668958235392,150.64089574999858,0.0,0.0,0.0,0.0,0.0,0.0,148.99946106521548,23.36316631952526,40.378467638028525,6.182192981817032,3.263145514934191
t2645,0.0,0.0,0.0,4.771383497552,2000.895328432524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8108113309160005,1963.3701175507254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.212258345566001,1837.5615693628292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.986668590574,681.4466099287473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7377097233920002,150.5720834999986,0.0,0.0,0.0,0.0,0.0,0.0,93.27830318693063,23.314493064147303,40.294345843908786,6.169313415165644,1.5852972597251516
t2646,0.0,0.0,0.0,3.106560225552,1996.7663735041888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0854759049160005,1958.7586134552375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.044687394566001,1831.0902455152113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.595646751574,679.6724335366034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064612113920001,150.50327124999862,0.0,0.0,0.0,0.0,0.0,0.0,45.316348215943776,11.7618889274529,32.6517643014705,2.997168102583053,0.7701671256124654
t2647,0.0,0.0,0.0,1.4417369535520002,1992.6374185758536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.360140478916,1954.1471093597497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8771164435660004,1824.6189216675934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.204624912574,677.8982571444595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064612113920001,150.43445899999864,0.0,0.0,0.0,0.0,0.0,0.0,22.01553143085476,5.7141461208354105,24.381708340665718,1.4560804469844089,0.37416162661948005
t2648,0.0,0.0,0.0,1.4417369535520002,1993.0394636475185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.360140478916,1954.156605264262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8771164435660004,1824.7556978199757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.204624912574,678.2663307523156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7377097233920002,150.47064674999865,0.0,0.0,0.0,0.0,0.0,0.0,10.695557856368184,2.776039298759917,11.84509095379853,0.7073911757779241,1.844649096844168
t2649,0.0,0.0,0.0,3.106560225552,1993.4415087191833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0854759049160005,1954.1661011687743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.044687394566001,1824.892473972358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.595646751574,678.6344043601717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.668958235392,150.50683449999866,0.0,0.0,0.0,0.0,0.0,0.0,20.82874432794107,2.7702558844795138,11.820413684926482,0.7059174443975171,9.263560185789997
t2650,0.0,0.0,0.0,4.771383497552,1993.843553790848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8108113309160005,1954.1755970732866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.212258345566001,1825.0292501247402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.986668590574,679.0024779680278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600206747392,150.54302224999867,0.0,0.0,0.0,0.0,0.0,0.0,108.9544831225532,2.7644845189769334,11.795787827023023,13.211252824867442,26.517493789907682
t2651,0.0,0.0,0.0,6.436206769551999,1994.245598862513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.536146756916,1954.1850929777988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.379829296566001,1825.1660262771225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.377690429574,679.370551575884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.531455259392,150.57920999999868,0.0,0.0,0.0,0.0,0.0,0.0,246.69617376241797,10.951299408081514,24.465744615049516,26.329621668225116,49.598420111197626
t2652,0.0,0.0,0.0,8.101030041551999,1994.6476439341777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.261482182916001,1954.194588882311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.547400247566001,1825.3028024295047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.768712268573999,679.73862518374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4627037713919995,150.6153977499987,0.0,0.0,0.0,0.0,0.0,0.0,414.6787251507802,22.43251648854738,50.1153515241013,45.3384182416137,72.24364199355207
t2653,0.0,0.0,0.0,9.765853313551998,1995.0496890058425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.986817608916002,1954.2040847868234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.714971198566001,1825.439578581887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.159734107574,680.1066987915962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.393952283391999,150.6515854999987,0.0,0.0,0.0,0.0,0.0,0.0,572.7072800335691,33.88981437058934,75.71152176064241,68.49479321006517,75.43055786389921
t2654,0.0,0.0,0.0,11.430676585551998,1995.4517340775074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.712153034916003,1954.2135806913357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.882542149566001,1825.5763547342692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.550755946574,680.4747723994523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.325200795391999,150.6877732499987,0.0,0.0,0.0,0.0,0.0,0.0,653.6333745617625,39.757072804531894,80.63727848404895,80.35312470602247,85.47222605034469
t2655,0.0,0.0,0.0,13.095499857551998,1995.8537791491722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.437488460916004,1954.223076595848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.050113100566,1825.7131308866515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.941777785574,680.8428460073084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.256449307392,150.72396099999872,0.0,0.0,0.0,0.0,0.0,0.0,695.0754593827212,42.761683654759224,83.37210750282472,86.42575162019168,90.61454345924446
t2656,0.0,0.0,0.0,14.760323129551997,1996.255824220837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.162823886916005,1954.2325725003602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.217684051566003,1825.8499070390337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.332799624574001,681.2109196151645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.187697819392,150.76014874999873,0.0,0.0,0.0,0.0,0.0,0.0,716.2978648913573,44.30033862674376,84.88332401664717,89.53553124233028,93.24791351717643
t2657,0.0,0.0,0.0,14.760323129551997,1996.6578692925018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.162823886916005,1954.2420684048725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.217684051566003,1825.986683191416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.332799624574001,681.5789932230206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.187697819392,150.69133649999876,0.0,0.0,0.0,0.0,0.0,0.0,727.1658146462694,45.08828064014411,84.7064837865736,91.1280429238406,94.59645685096808
t2658,0.0,0.0,0.0,14.760323129551997,1992.5289143641667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.162823886916005,1949.6305643093847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.217684051566003,1826.1234593437982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.332799624574001,679.8048168308767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.187697819392,150.62252424999878,0.0,0.0,0.0,0.0,0.0,0.0,715.2564563819203,41.83804523005373,78.9079110120093,88.79887854007289,88.77570933249635
t2659,0.0,0.0,0.0,14.760323129551997,1988.3999594358315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.162823886916005,1945.0190602138969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.217684051566003,1826.2602354961805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.332799624574001,678.0306404387328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.187697819392,150.5537119999988,0.0,0.0,0.0,0.0,0.0,0.0,647.7513920355188,34.465983992017314,63.74209653727216,74.302419070117,81.44267836341058
t2660,0.0,0.0,0.0,14.760323129551997,1984.2710045074964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.162823886916005,1940.407556118409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.217684051566003,1824.7332912614459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.332799624574001,676.2564640465889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.187697819392,150.48489974999882,0.0,0.0,0.0,0.0,0.0,0.0,573.2013986356579,22.890147586273677,55.297590229017715,59.59998702607944,69.80382016418169
t2661,0.0,0.0,0.0,14.760323129551997,1980.1420495791613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.162823886916005,1935.7960520229212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.217684051566003,1818.261967413828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.332799624574001,674.482287654445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.187697819392,150.41608749999884,0.0,0.0,0.0,0.0,0.0,0.0,492.51399091199306,22.842459786432325,52.61910922991639,45.16773247820036,58.23129088499039
t2662,0.0,0.0,0.0,14.760323129551997,1976.0130946508261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.162823886916005,1931.1845479274334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.217684051566003,1811.79064356621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.332799624574001,672.7081112623011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.256449307392,150.34727524999886,0.0,0.0,0.0,0.0,0.0,0.0,408.3327646852025,22.794871336158078,48.417541532616895,38.265744944769736,51.51937927681878
t2663,0.0,0.0,0.0,14.760323129551997,1971.884139722491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.162823886916005,1926.5730438319456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.217684051566003,1805.3193197185922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.332799624574001,670.9339348701573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.325200795391999,150.27846299999888,0.0,0.0,0.0,0.0,0.0,0.0,330.0495726063532,22.747382028472707,46.1751965376276,38.186024655556714,42.8615925303547
t2664,0.0,0.0,0.0,13.095499857551998,1967.7551847941559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.437488460916004,1921.9615397364578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.050113100566,1798.8479958709743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.941777785574,669.1597584780134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.393952283391999,150.2096507499989,0.0,0.0,0.0,0.0,0.0,0.0,261.2786039243474,22.699991656829184,46.07899822689927,38.10647045025298,33.43460163896169
t2665,0.0,0.0,0.0,11.430676585551998,1963.6262298658207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.712153034916003,1917.35003564097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.882542149566001,1792.3766720233564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.550755946574,667.3855820858695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4627037713919995,150.14083849999892,0.0,0.0,0.0,0.0,0.0,0.0,212.02795875328832,22.65270001511079,45.983000329286234,38.02708198285044,24.8196827259925
t2666,0.0,0.0,0.0,9.765853313551998,1959.4972749374856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.986817608916002,1912.7385315454821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.714971198566001,1785.9053481757385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.159734107574,665.6114056937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.531455259392,150.07202624999894,0.0,0.0,0.0,0.0,0.0,0.0,164.09075082706983,22.605506897630207,45.88720242726122,37.94785890806186,16.319913440956594
t2667,0.0,0.0,0.0,8.101030041551999,1955.3683200091505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.261482182916001,1908.1270274499943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.547400247566001,1779.4340243281206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.768712268573999,663.8372293015817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600206747392,150.00321399999896,0.0,0.0,0.0,0.0,0.0,0.0,122.76587838735374,22.558412099128645,45.79160410416683,37.86880088131935,7.936239275987136
t2668,0.0,0.0,0.0,6.436206769551999,1951.2393650808153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.536146756916,1903.5155233545065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.379829296566001,1772.9627004805027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.377690429574,662.0630529094378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.668958235392,149.93440174999898,0.0,0.0,0.0,0.0,0.0,0.0,78.42672175407428,22.511415414774934,45.69620494421368,37.789907558772875,3.8555738072867594
t2669,0.0,0.0,0.0,4.771383497552,1947.1104101524802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8108113309160005,1898.9040192590187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.212258345566001,1766.4913766328848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.986668590574,660.2888765172939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7377097233920002,149.865589499999,0.0,0.0,0.0,0.0,0.0,0.0,38.101171558838146,22.464516640164625,37.082889640025364,37.711178597288736,1.8731100293831169
t2670,0.0,0.0,0.0,3.106560225552,1942.981455224145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0854759049160005,1894.2925151635309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.044687394566001,1760.020052785267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.595646751574,658.5147001251501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064612113920001,149.79677724999902,0.0,0.0,0.0,0.0,0.0,0.0,18.51026336033995,10.91368328740352,29.4086500176609,18.32079746909272,0.9099919642427098
t2671,0.0,0.0,0.0,1.4417369535520002,1938.85250029581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.360140478916,1889.681011068043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8771164435660004,1753.548728937649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.204624912574,656.7405237330062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064612113920001,149.72796499999905,0.0,0.0,0.0,0.0,0.0,0.0,8.992632920487331,5.3020719210488245,22.820245234465645,8.900586838928609,0.44209115428153667
t2672,0.0,0.0,0.0,1.4417369535520002,1939.2545453674747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.360140478916,1889.6905069725553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8771164435660004,1753.6855050900313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.204624912574,657.1085973408623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7377097233920002,149.76415274999906,0.0,0.0,0.0,0.0,0.0,0.0,4.36878964217759,2.575845928058125,11.086502906746382,4.3240719303269675,4.312463216302282
t2673,0.0,0.0,0.0,3.106560225552,1939.6565904391396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0854759049160005,1889.7000028770676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.044687394566001,1753.8222812424135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.595646751574,657.4766709487184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.668958235392,149.80034049999907,0.0,0.0,0.0,0.0,0.0,0.0,29.239390614303403,2.5704795832332863,11.063406029386162,4.315063448580144,16.922527522340324
t2674,0.0,0.0,0.0,4.771383497552,1940.0586355108044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8108113309160005,1889.70949878158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.212258345566001,1753.9590573947958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.986668590574,657.8447445565745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600206747392,149.83652824999908,0.0,0.0,0.0,0.0,0.0,0.0,120.88427443199686,9.052144609708495,11.040357270512743,22.133700118139902,38.36335052135041
t2675,0.0,0.0,0.0,6.436206769551999,1940.4606805824692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.536146756916,1889.7189946860922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.379829296566001,1754.095833547178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.377690429574,658.2128181644306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.531455259392,149.8727159999991,0.0,0.0,0.0,0.0,0.0,0.0,268.5489637264409,10.95129940808151,24.465744615049516,45.3384182416137,62.33910717750626
t2676,0.0,0.0,0.0,8.101030041551999,1940.862725654134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.261482182916001,1889.7284905906045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.547400247566001,1754.2326096995603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.768712268573999,658.5808917722867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4627037713919995,149.9089037499991,0.0,0.0,0.0,0.0,0.0,0.0,451.872170692251,22.43251648854738,50.11535152410129,68.49479321006517,70.86580769909023
t2677,0.0,0.0,0.0,9.765853313551998,1941.2647707257988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.986817608916002,1889.7379864951167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.714971198566001,1754.3693858519425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.159734107574,658.9489653801428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.393952283391999,149.9450914999991,0.0,0.0,0.0,0.0,0.0,0.0,591.7539661970334,33.88981437058934,75.71152176064241,80.35312470602248,74.69456799998325
