Zone,1.0,2.0,3.0,4.0,5.0
t1,0.06676412528835475,0.06479080138820634,0.06676412528835475,0.06676412528835475,0.0647944968784801
t2,0.06690145287654178,0.06492407003290017,0.0669014528765418,0.0669014528765418,0.0649277125082244
t3,0.06703906716110915,0.06505761690018967,0.06703906716110915,0.06703906716110915,0.06506120624988598
t4,0.06717696874058778,0.06519144257091523,0.06717696874058779,0.06717696874058779,0.06519497868407421
t5,0.06731515821475821,0.06532554762712989,0.0673151582147582,0.0673151582147582,0.06532903039261054
t6,0.0674536361846531,0.06545993265210177,0.06745363618465311,0.06745363618465311,0.06730604939580714
t7,0.06759240325255987,0.06559459823031673,0.06759240325255986,0.06759240325255987,0.06965105512827234
t8,0.10044226182611288,0.09747352502337063,0.09973878738414481,0.09747352502337063,0.09459253413598037
t9,0.04754326807912124,0.048991286396251825,0.04899128639625183,0.04754326807912124,0.015606274877427054
t10,0.015638855821842938,0.016115166151442217,0.015638855821842938,0.01578328326992134,0.01563885582184294
t11,0.01567150478492102,0.016148809499182574,0.01567150478492102,0.01581623375163183,0.01567150478492102
t12,0.01570422190866266,0.01618252308354579,0.015704221908662663,0.015704221908662663,0.015704221908662663
t13,0.015737007335365674,0.01621630705116361,0.015364091016723706,0.01573700733536567,0.01573700733536567
t14,0.0,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,0.0,0.0
t16,0.05980503854482759,0.0616265118,0.05980503854482759,0.061216443322382165,0.061626511800000006
t17,0.06828725106058874,0.06927698430652024,0.06722938871125363,0.06914447090711559,0.06793951519835828
t18,0.06842775845154828,0.07051185261758529,0.07136704915667025,0.06928676790080808,0.06807929662730011
t19,0.06856855917730621,0.06967340206471306,0.07151398618771806,0.06942936196542097,0.06821936987546227
t20,0.06870965385025242,0.06958837894974451,0.07166122997661033,0.06957225372114402,0.06835973555207057
t21,0.06885104308405525,0.06968635413428922,0.07180878116375995,0.06971544378946165,0.06850039426762274
t22,0.0689927274936642,0.06779413675000832,0.06985893279315578,0.0698589327931558,0.06864134663389095
t23,0.06913470769531259,0.0670913173200817,0.06913470769531262,0.06913470769531262,0.06878259326392466
t24,0.06927698430652025,0.06722938871125363,0.06927698430652027,0.06927698430652027,0.06892413477205313
t25,0.06941955794609617,0.06722938871125363,0.06927698430652027,0.06927698430652027,0.06906597177388812
t26,0.06956242923414122,0.06722938871125363,0.06927698430652027,0.06927698430652027,0.06920810488632667
t27,0.06970559879205085,0.06722938871125363,0.06927698430652027,0.06927698430652027,0.06935053472755362
t28,0.0698490672425178,0.06722938871125363,0.06927698430652027,0.06927698430652027,0.06949326191704445
t29,0.06999283520953478,0.06792408145949927,0.06999283520953481,0.06999283520953481,0.06963628707556785
t30,0.07013690331839721,0.06806389139765638,0.07013690331839718,0.07013690331839718,0.06977961082518852
t31,0.0702812721957059,0.06820399321455205,0.07242181855699645,0.07028127219570592,0.07152665173774186
t32,0.07042594246936983,0.06834438751953628,0.07042594246936985,0.06834438751953627,0.06834438751953627
t33,0.06262804328507855,0.06453549638005557,0.06650104449315372,0.06453549638005558,0.06077696811409102
t34,0.06275879074487745,0.06355813163838471,0.0654939122974218,0.06355813163838471,0.06090385111695005
t35,0.06288981116383884,0.06369082082721111,0.06563064278133937,0.06369082082721111,0.06103099901121308
t36,0.06302110511181476,0.06382378702891342,0.06576765871507323,0.06382378702891343,0.0611584123498892
t37,0.06315267315984686,0.06395703082180652,0.0659049606945519,0.06395703082180651,0.06128609168714205
t38,0.06266183515352743,0.0640905527854126,0.06604254931694802,0.06409055278541262,0.060710781000586106
t39,0.064008593901479,0.06595809422335146,0.06618042518068096,0.06422435350046378,0.06211671427877519
t40,0.06524231318284217,0.0672293887112536,0.06927698430652024,0.06722938871125363,0.06722938871125363
t41,0.07240212456264003,0.07276752599680195,0.07482535671017894,0.07264285946751356,0.07049584048077932
t42,0.07255122250233088,0.072917386778613,0.07500948922334165,0.07279245998521333,0.0706409587048622
t43,0.07270063171115698,0.07315125112744301,0.07537920801457326,0.07315125112744301,0.07078637988969834
t44,0.0728503528389494,0.07321804758051276,0.07544803887738116,0.07321804758051276,0.07093210466777355
t45,0.07300038653689588,0.0727826038256584,0.07499933287618606,0.07324294992689089,0.07107813367289412
t46,0.07315073345754358,0.07098864281347825,0.07315073345754358,0.07315073345754358,0.07122446754018942
t47,0.073301394254802,0.07113485058224628,0.073301394254802,0.073301394254802,0.07137110690611485
t48,0.07345236958394584,0.07064095870486219,0.0727924599852133,0.07279245998521333,0.07151805240845452
t49,0.07360366010161773,0.06931700465635378,0.07142818246314626,0.07142818246314626,0.07166530468632398
t50,0.07375526646583119,0.06945978151065163,0.07157530785107756,0.07157530785107756,0.0718128643801731
t51,0.07390718933597346,0.0696028564376664,0.07172274039008263,0.07172274039008263,0.07196073213178883
t52,0.0740594293728084,0.06974623005967923,0.07187048072139533,0.07187048072139535,0.07210890858429789
t53,0.0742119872384793,0.06988990300027041,0.07201852948758829,0.07201852948758829,0.07225739438216967
t54,0.07436486359651183,0.07216688733257551,0.07499933287618606,0.07436486359651183,0.07240619017121903
t55,0.07451805911181683,0.07231555490161534,0.0760205535135454,0.07451805911181683,0.07355534740386024
t56,0.08208958978446104,0.07966329649033904,0.08208958978446104,0.07966329649033904,0.07757768888733843
t57,0.06698981139442661,0.06524231318284221,0.06722938871125363,0.0652423131828422,0.05809373113172802
t58,0.05952906912282061,0.06048204548299968,0.062324138238827084,0.06048204548299968,0.05821501238813162
t59,0.059653346908996575,0.061432119728371856,0.062454251241428636,0.06060831278109085,0.05833654684127208
t60,0.05977788414771167,0.0615603704796844,0.06258463587864761,0.06073484368519005,0.05845833501974376
t61,0.0599026813806204,0.061688888977825235,0.06271529271757079,0.06086163874562287,0.05858037745324456
t62,0.058328563127918995,0.06010506758866779,0.061210092195584175,0.05940092690901519,0.05660456618817755
t63,0.061626511800000006,0.06350346139796954,0.06350346139796954,0.061626511800000006,0.0598050385448276
t64,0.06203224706039584,0.06392155407746374,0.06586840344022914,0.06392155407746375,0.06392155407746372
t65,0.07005281188173276,0.07218640006087182,0.0740766396843582,0.07191627200895863,0.06991838458832537
t66,0.0701970052028344,0.07233498505672782,0.07439504259616518,0.07219617434209134,0.07006229726794087
t67,0.07034149955378567,0.07248388025085528,0.07454817405045151,0.07234477974354163,0.07020651039151576
t68,0.07048629556304131,0.07263308629084968,0.07484526150782989,0.07263308629084969,0.07035102458628158
t69,0.07063139386036801,0.0727826038256584,0.07499933287618606,0.07278260382565839,0.07049584048077932
t70,0.07077679507684724,0.07263308629084969,0.07484526150782989,0.07279245998521333,0.0706409587048622
t71,0.07092249984487797,0.06882626832236927,0.07092249984487797,0.07092249984487797,0.07078637988969833
t72,0.07106850879817941,0.06896796174010515,0.0710685087981794,0.0710685087981794,0.07093210466777355
t73,0.07121482257179378,0.06722938871125363,0.06927698430652027,0.06910995096868658,0.0710781336728941
t74,0.07136144180208905,0.06720537248895322,0.0692522366256726,0.06925223662567262,0.07122446754018942
t75,0.07150836712676173,0.06734374092607189,0.06939481932991162,0.06939481932991165,0.07137110690611484
t76,0.07165559918483969,0.06748239823253278,0.06953769970154393,0.06953769970154394,0.07151805240845453
t77,0.0718031386166848,0.06762134501140335,0.06968087836200446,0.06968087836200448,0.07166530468632397
t78,0.07195098606399586,0.06982435593402554,0.07414238665477745,0.07195098606399586,0.07181286438017312
t79,0.07209914216981132,0.06996813304163955,0.07429505512929793,0.07209914216981131,0.07196073213178883
t80,0.10409559414018828,0.10101887707200538,0.10409559414018828,0.10101887707200538,0.10120516984830011
t81,0.058328563127918995,0.06010506758866779,0.06193567878426176,0.06010506758866782,0.04794071632242164
t82,0.015457869740308506,0.015928667803465118,0.016072543400777316,0.015597492856911976,0.03046039172260856
t83,0.015490140861940834,0.015961921801898423,0.016106097765753936,0.015630055467258746,0.030523983344401408
t84,0.015522479355423807,0.015995245224116918,0.016139722181585662,0.015662686057992,0.030587707725299878
t85,0.01555488536140845,0.016028638215055402,0.016028638215055405,0.01555488536140845,0.030651565142462818
t86,0.0,0.0,0.0,0.0,0.015128196852788286
t87,0.0,0.0,0.0,0.0,0.0
t88,0.054760433239150204,0.058146891013737545,0.058146891013737545,0.05642826369313447,0.058146891013737545
t89,0.06790719991945894,0.06997543951091453,0.06997543951091453,0.06790719991945894,0.06997543951091455
t90,0.07225434885507934,0.07390834919097922,0.07390834919097922,0.07172386596365964,0.0701194713030842
t91,0.0724031382860356,0.074213026651506,0.074213026651506,0.0720195381790477,0.07026380378788243
t92,0.07255223834205887,0.07201953817904769,0.07421302665150602,0.0720195381790477,0.07040843759305988
t93,0.07270164967163563,0.07216783739990296,0.07436584259989998,0.07216783739990296,0.07055337334767782
t94,0.07285137292460617,0.07201953817904769,0.074213026651506,0.07231644622242225,0.07069861168211074
t95,0.07300140875216744,0.07084373164619207,0.07300140875216746,0.07246536529295551,0.0708441532280492
t96,0.07315175780687592,0.07098963688647567,0.07315175780687594,0.07261459525920205,0.07098999861850248
t97,0.07330242074265036,0.07113584673055233,0.07330242074265036,0.07261459525920205,0.07113584673055233
t98,0.07345339821477474,0.07128236181433804,0.07345339821477474,0.07261459525920205,0.0712826034716011
t99,0.07360469087990106,0.07142918277507637,0.07360469087990104,0.07261459525920205,0.07142936420688373
t100,0.0737562993960521,0.07157631025134122,0.0737562993960521,0.07261459525920205,0.07157643133196122
t101,0.07390822442262457,0.0717237448830396,0.074213026651506,0.07336543129042083,0.0717237448830396
t102,0.07406046662039163,0.07187148731141454,0.074213026651506,0.07351654030855288,0.07187148731141453
t103,0.07421302665150599,0.07201953817904769,0.07499933287618606,0.07377669228934028,0.07201953817904769
t104,0.10839916954534994,0.10519525320410807,0.10839916954534994,0.10519525320410807,0.10447561501540423
t105,0.058328563127918995,0.06010506758866779,0.06193567878426176,0.06010506758866782,0.05660456618817755
t106,0.015114085836184742,0.015574413323581237,0.01604876093749741,0.01557441332358123,0.016048760937497412
t107,0.015145639246232512,0.015606927751193909,0.016082265652245496,0.015606927751193905,0.0160822656522455
t108,0.015177258529777127,0.015639510058602826,0.016115840314194788,0.015639510058602823,0.01611584031419479
t109,0.015208943824341525,0.015672160387519438,0.016149485069372818,0.015672160387519434,0.01614948506937282
t110,0.0,0.0,0.0,0.0,0.0009425047963762454
t111,0.0,0.0,0.0,0.0,0.0
t112,0.056488945833963224,0.058209421341596616,0.05998229711849803,0.058209421341596616,0.058116406521884115
t113,0.06545653992620686,0.06745014012700504,0.06927273272690486,0.06722938871125364,0.06569279458166791
t114,0.06755055005451392,0.06941949536649343,0.06941949536649343,0.06736768762167096,0.06582788557166097
t115,0.06768951944779505,0.06956230394428939,0.06956230394428939,0.06750627525628085,0.0659632585887278
